#Datetime,grid power(W),energy yield(kWh),,,pv input voltage(V),,grid voltage(V),,,current to grid(mA),,,pv panels current(mA),,,,,grid freq(Hz),,Status(),error(),total operating hours(h),
2022-02-13T08:55:18+0000,435,1801.98,,,324,,224,,,1942,,,1426,,,,,50,,Mpp,ok,7438.92,
2022-02-13T08:56:23+0000,437,1802,,,319,,224,,,1954,,,1457,,,,,50.02,,Mpp,ok,7438.94,
2022-02-13T09:08:29+0000,463,1802.09,,,320,,223,,,2078,,,1536,,,,,49.98,,Mpp,ok,7439.15,
2022-02-13T09:09:34+0000,466,1802.10,,,319,,223,,,2091,,,1550,,,,,49.96,,Mpp,ok,7439.17,
2022-02-13T09:10:40+0000,469,1802.11,,,323,,223,,,2103,,,1539,,,,,49.95,,Mpp,ok,7439.18,
2022-02-13T09:11:46+0000,469,1802.12,,,318,,226,,,2078,,,1566,,,,,49.95,,Mpp,ok,7439.20,
2022-02-13T09:12:51+0000,472,1802.13,,,319,,226,,,2091,,,1570,,,,,49.97,,Mpp,ok,7439.22,
2022-02-13T09:13:57+0000,472,1802.13,,,316,,226,,,2091,,,1586,,,,,49.95,,Mpp,ok,7439.24,
2022-02-13T09:15:03+0000,474,1802.14,,,318,,227,,,2091,,,1582,,,,,49.97,,Mpp,ok,7439.26,
2022-02-13T09:16:08+0000,474,1802.16,,,310,,224,,,2116,,,1621,,,,,49.95,,Mpp,ok,7439.28,
2022-02-13T09:17:14+0000,476,1802.17,,,316,,224,,,2128,,,1599,,,,,49.96,,Mpp,ok,7439.29,
2022-02-13T09:18:20+0000,477,1802.18,,,320,,223,,,2141,,,1581,,,,,49.96,,Mpp,ok,7439.31,
2022-02-13T09:19:25+0000,483,1802.19,,,317,,223,,,2166,,,1614,,,,,49.97,,Mpp,ok,7439.33,
2022-02-13T09:20:31+0000,485,1802.19,,,312,,224,,,2166,,,1648,,,,,49.99,,Mpp,ok,7439.35,
2022-02-13T09:21:37+0000,485,1802.20,,,312,,223,,,2178,,,1649,,,,,49.99,,Mpp,ok,7439.37,
2022-02-13T09:22:42+0000,486,1802.21,,,310,,227,,,2141,,,1661,,,,,49.99,,Mpp,ok,7439.39,
2022-02-13T09:23:48+0000,488,1802.22,,,313,,227,,,2153,,,1654,,,,,49.99,,Mpp,ok,7439.41,
2022-02-13T09:24:54+0000,488,1802.23,,,317,,227,,,2153,,,1633,,,,,50,,Mpp,ok,7439.42,
2022-02-13T09:25:59+0000,486,1802.24,,,316,,226,,,2153,,,1631,,,,,50.01,,Mpp,ok,7439.44,
2022-02-13T09:27:05+0000,489,1802.25,,,313,,226,,,2166,,,1657,,,,,50.01,,Mpp,ok,7439.46,
2022-02-13T09:28:11+0000,489,1802.26,,,312,,226,,,2166,,,1662,,,,,50,,Mpp,ok,7439.48,
2022-02-13T09:29:16+0000,492,1802.27,,,313,,226,,,2178,,,1665,,,,,50,,Mpp,ok,7439.50,
2022-02-13T09:30:22+0000,495,1802.28,,,309,,226,,,2191,,,1697,,,,,50,,Mpp,ok,7439.52,
2022-02-13T09:31:28+0000,497,1802.29,,,310,,227,,,2191,,,1699,,,,,49.99,,Mpp,ok,7439.53,
2022-02-13T09:32:33+0000,497,1802.30,,,307,,226,,,2203,,,1717,,,,,50,,Mpp,ok,7439.55,
2022-02-13T09:33:39+0000,501,1802.31,,,312,,225,,,2228,,,1701,,,,,50,,Mpp,ok,7439.57,
2022-02-13T09:34:44+0000,505,1802.32,,,308,,227,,,2228,,,1738,,,,,49.99,,Mpp,ok,7439.59,
2022-02-13T09:35:49+0000,506,1802.33,,,311,,226,,,2240,,,1723,,,,,50,,Mpp,ok,7439.61,
2022-02-13T09:36:55+0000,508,1802.34,,,315,,227,,,2240,,,1708,,,,,50.01,,Mpp,ok,7439.63,
2022-02-13T09:38:00+0000,508,1802.35,,,314,,227,,,2240,,,1714,,,,,50.01,,Mpp,ok,7439.65,
2022-02-13T09:39:05+0000,506,1802.36,,,309,,226,,,2240,,,1735,,,,,49.98,,Mpp,ok,7439.66,
2022-02-13T09:40:11+0000,508,1802.37,,,312,,227,,,2240,,,1725,,,,,49.96,,Mpp,ok,7439.68,
2022-02-13T09:41:16+0000,513,1802.38,,,313,,224,,,2290,,,1734,,,,,49.99,,Mpp,ok,7439.70,
2022-02-13T09:42:21+0000,510,1802.39,,,317,,224,,,2277,,,1702,,,,,49.98,,Mpp,ok,7439.72,
2022-02-13T09:43:27+0000,515,1802.40,,,312,,225,,,2290,,,1747,,,,,49.99,,Mpp,ok,7439.74,
2022-02-13T09:44:32+0000,521,1802.41,,,311,,225,,,2315,,,1771,,,,,50.01,,Mpp,ok,7439.76,
2022-02-13T09:45:37+0000,515,1802.42,,,308,,224,,,2302,,,1772,,,,,50,,Mpp,ok,7439.77,
2022-02-13T09:46:43+0000,518,1802.43,,,309,,225,,,2302,,,1773,,,,,50,,Mpp,ok,7439.79,
