#Datetime,grid power(W),energy yield(kWh),,,pv input voltage(V),,grid voltage(V),,,current to grid(mA),,,pv panels current(mA),,,,,grid freq(Hz),,Status(),error(),total operating hours(h),
2022-02-16T06:47:00+0000,0,0,,,0,,0,,,0,,,0,,,,,0,,Offset,ok,0,
2022-02-16T06:48:32+0000,0,1807.51,,,,,0,,,0,,,17,,,,,54.99,,Zuschalt.,ok,7464.29,
2022-02-16T06:49:43+0000,0,0,,,0,,0,,,0,,,0,,,,,0,,Offset,ok,0,
2022-02-16T06:50:50+0000,0,1807.51,,,94,,225,,,0,,,37,,,,,49.98,,waiting,ok,7464.29,
2022-02-16T06:51:55+0000,0,1807.51,,,94,,226,,,0,,,37,,,,,49.97,,waiting,ok,7464.29,
2022-02-16T06:53:00+0000,0,1807.51,,,96,,226,,,0,,,36,,,,,49.97,,waiting,ok,7464.29,
2022-02-16T06:54:06+0000,0,1807.51,,,157,,226,,,0,,,22,,,,,49.97,,waiting,ok,7464.29,
2022-02-16T06:55:12+0000,0,1807.51,,,256,,225,,,0,,,13,,,,,49.98,,checking grid,ok,7464.29,
2022-02-16T06:56:17+0000,0,1807.51,,,263,,225,,,0,,,13,,,,,49.98,,checking grid,ok,7464.29,
2022-02-16T06:57:23+0000,0,1807.51,,,269,,225,,,0,,,13,,,,,49.96,,checking grid,ok,7464.29,
2022-02-16T06:58:29+0000,0,1807.51,,,275,,225,,,0,,,12,,,,,49.98,,checking grid,ok,7464.29,
2022-02-16T06:59:34+0000,0,1807.51,,,144,,225,,,0,,,24,,,,,50,,Mpp,ok,7464.30,
2022-02-16T07:00:40+0000,0,1807.51,,,220,,226,,,0,,,15,,,,,50.02,,Mpp,ok,7464.32,
2022-02-16T07:01:46+0000,0,1807.51,,,219,,226,,,0,,,15,,,,,50.02,,Mpp,ok,7464.34,
2022-02-16T07:02:51+0000,0,1807.51,,,223,,226,,,0,,,15,,,,,50.01,,Mpp,ok,7464.36,
2022-02-16T07:03:57+0000,0,1807.51,,,225,,227,,,0,,,15,,,,,50.01,,Mpp,ok,7464.38,
2022-02-16T07:05:03+0000,0,1807.51,,,229,,227,,,0,,,15,,,,,49.99,,Mpp,ok,7464.40,
2022-02-16T07:06:08+0000,0,1807.52,,,225,,226,,,1,,,15,,,,,50.01,,Mpp,ok,7464.41,
2022-02-16T07:07:14+0000,0,1807.52,,,222,,227,,,1,,,15,,,,,50.01,,Mpp,ok,7464.43,
2022-02-16T07:08:20+0000,0,1807.52,,,223,,227,,,1,,,15,,,,,50,,Mpp,ok,7464.45,
2022-02-16T07:09:25+0000,0,1807.52,,,266,,227,,,2,,,13,,,,,50,,Mpp-Such,ok,7464.47,
2022-02-16T07:10:31+0000,0,1807.52,,,358,,226,,,1,,,9,,,,,49.99,,Mpp-Such,ok,7464.49,
2022-02-16T07:11:37+0000,0,1807.52,,,305,,226,,,1,,,11,,,,,49.99,,Mpp,ok,7464.51,
2022-02-16T07:12:42+0000,1,1807.52,,,305,,226,,,7,,,20,,,,,50,,Mpp,ok,7464.52,
2022-02-16T07:13:48+0000,0,1807.52,,,283,,226,,,2,,,12,,,,,50,,Mpp,ok,7464.54,
2022-02-16T07:14:54+0000,0,1807.52,,,283,,226,,,2,,,12,,,,,49.99,,Mpp,ok,7464.56,
2022-02-16T07:15:59+0000,0,1807.52,,,307,,225,,,1,,,11,,,,,49.99,,Mpp,ok,7464.58,
2022-02-16T07:17:05+0000,0,1807.52,,,300,,225,,,1,,,11,,,,,49.99,,Mpp,ok,7464.60,
2022-02-16T07:18:11+0000,0,1807.52,,,300,,226,,,1,,,11,,,,,49.99,,Mpp,ok,7464.62,
2022-02-16T07:19:16+0000,0,1807.52,,,294,,225,,,0,,,11,,,,,49.97,,Mpp,ok,7464.63,
2022-02-16T07:20:21+0000,0,1807.52,,,287,,226,,,0,,,12,,,,,49.97,,Mpp,ok,7464.65,
2022-02-16T07:21:27+0000,0,1807.52,,,315,,226,,,0,,,11,,,,,49.99,,Mpp-Such,ok,7464.67,
2022-02-16T07:22:32+0000,0,1807.52,,,295,,226,,,2,,,11,,,,,49.97,,Mpp,ok,7464.69,
2022-02-16T07:23:37+0000,0,1807.53,,,295,,226,,,1,,,11,,,,,49.98,,Mpp,ok,7464.71,
2022-02-16T07:24:43+0000,0,1807.53,,,299,,226,,,2,,,11,,,,,49.99,,Mpp,ok,7464.73,
2022-02-16T07:25:49+0000,0,1807.53,,,284,,226,,,0,,,12,,,,,49.97,,Mpp,ok,7464.74,
2022-02-16T07:26:54+0000,1,1807.53,,,284,,226,,,7,,,21,,,,,49.99,,Mpp,ok,7464.76,
2022-02-16T07:28:00+0000,1,1807.53,,,287,,226,,,4,,,12,,,,,49.99,,Mpp,ok,7464.78,
2022-02-16T07:29:06+0000,2,1807.53,,,292,,225,,,11,,,30,,,,,49.99,,Mpp,ok,7464.80,
2022-02-16T07:30:11+0000,3,1807.53,,,282,,225,,,15,,,41,,,,,49.99,,Mpp,ok,7464.82,
2022-02-16T07:31:17+0000,3,1807.53,,,272,,226,,,15,,,42,,,,,49.99,,Mpp,ok,7464.84,
2022-02-16T07:32:23+0000,4,1807.53,,,271,,226,,,20,,,55,,,,,49.99,,Mpp,ok,7464.85,
2022-02-16T07:33:28+0000,4,1807.53,,,262,,226,,,20,,,57,,,,,49.99,,Mpp,ok,7464.87,
2022-02-16T07:34:34+0000,5,1807.53,,,274,,225,,,26,,,66,,,,,50,,Mpp,ok,7464.89,
2022-02-16T07:35:40+0000,7,1807.53,,,271,,225,,,33,,,81,,,,,50,,Mpp,ok,7464.91,
2022-02-16T07:36:45+0000,9,1807.54,,,271,,225,,,41,,,95,,,,,49.99,,Mpp,ok,7464.93,
2022-02-16T07:37:50+0000,9,1807.54,,,265,,225,,,41,,,97,,,,,49.99,,Mpp,ok,7464.95,
2022-02-16T07:38:56+0000,9,1807.54,,,264,,226,,,41,,,98,,,,,49.99,,Mpp,ok,7464.96,
2022-02-16T07:40:01+0000,11,1807.54,,,264,,225,,,50,,,113,,,,,49.99,,Mpp,ok,7464.98,
2022-02-16T07:41:06+0000,38,1807.54,,,265,,227,,,168,,,211,,,,,49.98,,Mpp,ok,7465,
2022-02-16T07:42:12+0000,0,1807.54,,,257,,226,,,0,,,13,,,,,49.97,,Mpp,ok,7465.02,
2022-02-16T07:43:18+0000,23,1807.54,,,278,,225,,,105,,,164,,,,,49.98,,Mpp,ok,7465.04,
2022-02-16T07:44:23+0000,23,1807.54,,,274,,225,,,105,,,166,,,,,49.97,,Mpp,ok,7465.06,
2022-02-16T07:45:29+0000,53,1807.54,,,303,,226,,,237,,,238,,,,,49.97,,Mpp,ok,7465.07,
2022-02-16T07:46:34+0000,26,1807.55,,,264,,225,,,117,,,182,,,,,49.97,,Mpp,ok,7465.09,
2022-02-16T07:47:39+0000,60,1807.55,,,167,,226,,,266,,,486,,,,,49.97,,Mpp,ok,7465.11,
2022-02-16T07:48:45+0000,1,1807.55,,,338,,225,,,7,,,18,,,,,49.99,,Mpp,ok,7465.13,
2022-02-16T07:49:50+0000,66,1807.55,,,280,,226,,,295,,,311,,,,,50,,Mpp,ok,7465.15,
2022-02-16T07:50:55+0000,77,1807.55,,,252,,226,,,340,,,389,,,,,49.99,,Mpp,ok,7465.17,
2022-02-16T07:52:01+0000,73,1807.55,,,251,,226,,,325,,,376,,,,,49.99,,Mpp,ok,7465.18,
2022-02-16T07:53:06+0000,60,1807.56,,,248,,226,,,266,,,323,,,,,49.99,,Mpp,ok,7465.20,
2022-02-16T07:54:11+0000,100,1807.56,,,260,,226,,,444,,,463,,,,,49.99,,Mpp,ok,7465.22,
2022-02-16T07:55:17+0000,117,1807.56,,,270,,227,,,517,,,502,,,,,49.99,,Mpp,ok,7465.24,
2022-02-16T07:56:22+0000,129,1807.56,,,261,,225,,,574,,,556,,,,,49.95,,Mpp,ok,7465.26,
2022-02-16T07:57:27+0000,126,1807.57,,,264,,225,,,560,,,540,,,,,49.96,,Mpp,ok,7465.28,
2022-02-16T07:58:33+0000,83,1807.57,,,265,,225,,,370,,,393,,,,,49.99,,Mpp,ok,7465.29,
2022-02-16T07:59:38+0000,113,1807.57,,,278,,226,,,502,,,475,,,,,49.96,,Mpp,ok,7465.31,
2022-02-16T08:00:43+0000,143,1807.57,,,292,,227,,,630,,,544,,,,,49.95,,Mpp,ok,7465.33,
2022-02-16T08:01:49+0000,146,1807.58,,,302,,227,,,643,,,536,,,,,49.93,,Mpp,ok,7465.35,
2022-02-16T08:02:55+0000,150,1807.58,,,312,,224,,,670,,,533,,,,,49.95,,Mpp,ok,7465.37,
2022-02-16T08:04:00+0000,156,1807.59,,,327,,224,,,697,,,528,,,,,49.95,,Mpp,ok,7465.39,
2022-02-16T08:05:06+0000,162,1807.59,,,339,,224,,,724,,,527,,,,,49.96,,Mpp,ok,7465.40,
2022-02-16T08:06:12+0000,168,1807.59,,,333,,224,,,750,,,555,,,,,49.97,,Mpp,ok,7465.42,
2022-02-16T08:07:17+0000,165,1807.60,,,330,,224,,,738,,,552,,,,,50,,Mpp,ok,7465.44,
2022-02-16T08:08:23+0000,155,1807.60,,,327,,223,,,697,,,525,,,,,49.97,,Mpp,ok,7465.46,
